Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
"verde, verde, verde...","es increible la magnitud del boque y como logran fusionarlo con la ciudad, tiene una gran variedad de cosas por hacer: paseos en bicicleta,  paseo en lanchitas, hamacas, ejercicio, picnics, ahi dentro venden comida a muy buen precio y esta lleno de familias que estan disfrutando del bosque, ideal para pasar un domingo en familia.",,4,"Monterrey, México",17 de noviembre de 2020,nov de 2020
Precioso parque del centro,"Parque enorme y hermoso que adquiere diferentes personajes en diferentes épocas del año. A la par con Golden Gate o Hyde Parks.Mis dos sugerencias son:a) ir temprano en la noche un fin de semana, alrededor de las 5 a las 7 pm. Es silencioso y realmente puedes disfrutarlo.be) tome una bicicleta, incluso si tiene que registrarse para compartir bicicletas en la calle. El parque es tan grande que una bicicleta le permitirá ver las mejores vistas, como la fuente de Dalí o el tótem canadiense.Sobre todo, salga de los caminos trillados y disfrute de la naturaleza urbana.",,5,Chicago,3 de octubre de 2020,sept de 2020
Uno de los grandes pulmones de la Ciudad de México.,"Un área verde interesante para relajarse,caminar,comprar souvenirs,experimentar botanas o comer algo tradicional de México,tomar fotos .",,5,"Lima, Perú",2 de agosto de 2020,ene de 2020
Pulmón verde.,El lugar es espectacular para pasear y comer en algunos de los puestos. Presten atención a las ardillas que hay. Julio de 2016.,,5,"Villa Ramallo, Argentina",13 de junio de 2020,jul de 2019
Parque Megacity,"Uno de los parques urbanos más grandes del mundo con un castillo, lagos, un zoológico, museos, monumentos, etc. En lo alto del Castillo de Chapultepec hay una de las mejores vistas de la historia.",,5,"Houston, TX",22 de mayo de 2020,nov de 2019
Hermoso parque,"Este hermoso parque es una visita obligada en MC. Solo tuvimos un día para visitarlo. Asegúrese de ver el Castillo de Chapultepec y almuerce tarde y tome una copa de vino en el lago en el Bistr Chapultepec, excelente comida y servicio. Volveremos una y otra vez.",,5,,17 de mayo de 2020,feb de 2020
lugar muy recomendable,"Acostumbro correr todas las mañas aproximadamente 1hora trotar y puedo ver que sigue siendo un bello bosque, y en día de muertos es un espectáculo.",,5,"Ciudad de México, México",24 de abril de 2020,nov de 2019
De paseo en el Bosque de Chapultepec,"Me encanta visitar este bosque ya que es muy grande y prefecto para ir con niños ya que hay muchas atracciones, andar en bicicleta, pasear en el lago, es perfecto para ir en familia y hacer un picnic",,5,"Puebla, México",12 de abril de 2020,nov de 2019
bosque gigantesco en plena cdmx,el parque urbano mas grande de mexico y el tercero a nivel mundial. cuenta con multiples lugares y museos en su interior,,5,"Ciudad Juárez, México",13 de marzo de 2020,mar de 2020
paseo tranquilo,Pasamos la ultima tarde en el bosque recorriendo los caminos alrededor de los vendedores! Ambiente de tranquilidad en medio del centro! ,,5,"Calais, Francia",12 de marzo de 2020,feb de 2020
Mejor que central park,Es el mejor lugar para convivir con la naturaleza y al mismo tiempo visitar unos museos. Lástima que ya no tiene la Feria. Excelente para ir a hacer deporte o pasear el fin de semana.,,4,"Ciudad de México, México",6 de marzo de 2020,feb de 2020
Naturaleza viva,"Es impresionante como puede existir este maravilloso bosque dentro de la Ciudad. Puedes pasar todo un día recorriendolo, disfrutando de la diversidad de plantas, descansando, leyendo, haciendo ejercicio, etc; por lo que recomiendo recorrerlo por partes y disfrutar de él varios días. Los turistas con niños pueden disfrutar de 2 parques estupendos (gratis) dentro del parque y preferiblemente durante la semana: ""El parque la Hormiga"" y ""La Tapatia"" ambos son grandes, cómodos y divertidos para todas las edades. Los fines de semana están algo llenos, pero igual se puede disfrutar de ellos. Atravesando el Bosque puedes llegar a diferentes museos, así que también puede ser utilizado como zona de tránsito.",,5,"Madrid, España",5 de marzo de 2020,mar de 2020
Central Park en México,"El area del parque está rodeada de los mejores museos de la ciudad.  Caminar por la arboleda me recordó mucho el Parque Central en New York, bellísimo y al menos durante el dia muy seguro. ",,5,"Miami, FL",3 de marzo de 2020,jun de 2019
Área erda,"Gran área verde en el centro de la ciudad. Tiene el Castillo de Chapultepec, el Zoológico y muchos otros atractivos y(o actividades interesantes.",,5,"Guayaquil, Ecuador",26 de febrero de 2020,feb de 2020
Visita multitudinaria en día domingo,"Visitar este lugar en un día domingo es toda una aventura. Se puede visitar gratis el Castillo de Chapultepec y otras atracciones. Se puede visitar gratis el zoológico y pagar para entrar a ver el mariposario. Lo más colorido son los kioscos que ofrecen muchos alimentos de diversos tipos, donde destaca el chicarrón preparado. También en el recorrido se ven ardillas que comen lo que la gente les da. Hay shows para niños con payasos y un gran lago para navegarlo en botes a pedales. Es para disfrutar en familia un día domingo y hay mucha gente en el lugar. También hay un parque de entretenciones  y un jardín botánico. Baños limpios y una entretenida librería.",,4,"San Antonio, Chile",16 de febrero de 2020,feb de 2020
Enorme aventura,"Entre todas esas bellas hectáreas vale la pena perderse a descubrir en ellas todos sus tesoros escondidos, el Castillo, la laguna y la infinidad de fuentes",,5,"San Ramón, Costa Rica",16 de febrero de 2020,ene de 2020
Excelente opción,"En una ciudad donde la mayoría de la gente piensa que es un ambiente de contaminación, los bosques de Chapultepec se convierten en una excelente alternativa para los que le gusta correr, caminar o simplemente sentarse a admirar la naturaleza. Dentro de esta gran área, podrán encontrar lagos, museos, cafeterías, restaurantes y senderos, además, se encuentra el Castillo de Chapultepec, el cual encierra mucha historia.",,4,Costa Rica,11 de febrero de 2020,mar de 2019
Un bosque en el corazón de la ciudad,"Hay que recorrer este Bosque fantástico, lleno de ardillas de todos los colores, un Zoológico Gratis !!, con animales bien cuidados y un diseño estupendo. ",,5,,5 de febrero de 2020,ene de 2020
Pulmón verde de la ciudad,"Impresionante parque ubicado dentro es esta tremenda ciudad. Un lugar donde distraerse, descansar o simplemente disfrutar la naturaleza que contiene.",,4,"Los Angeles, Chile",2 de febrero de 2020,ene de 2020
Grande Grande Grande,"No por nada es considerado mejor que el parque de Manhattan de Nueva York. A más de que alberga un castillo tiene de todo para la distracción y para todo tipo de edad, por lo que te recomiendo conocerlo y más que nada, disfrutarlo. ",,5,"Quito, Ecuador",24 de enero de 2020,ago de 2019
No te lo acabas,"Hay muchas cosas por hacer, no se puede acabar en un día. Desde museos, dos lagos, restaurantes y hasta un castillo. Simplemente espectacular ",,5,"Ciudad de México, México",21 de enero de 2020,dic de 2019
Recorrido verde,"Panorama perfecto para una mañana templada. Aprovechamos de caminar por todo el parque, disfrutar de la sombra de los árboles y de un paseo en la laguna. ",,5,"Santiago, Chile",21 de enero de 2020,ene de 2020
Maravilloso,"Una extensa área verde destinada al ocio y la recreación. En su interior está el castillo que te invita a visitarlo y un lago que te motiva a dar un paseo en bote. Una vez que ingresas se pierde la noción del tiempo, por lo que recomiendo ir temprano y sin límites.",,5,Lima / Cusco,19 de enero de 2020,dic de 2019
es super bonito,que es super bonito ese lugar el que estado yotiene un super parque super bonito llenos de arboles con una iglesia muy bonita,,5,"Roma, Italia",15 de enero de 2020,oct de 2019
Gigante,"Demasiado grande!!!! recorre de día o de noche es un hit, además si vas para el día de muertos siempre hacen una actividad allí. Lleva  ropa muy cómoda y  una buena chaqueta impermeable ya que siempre llueve!!!!",,5,,14 de enero de 2020,oct de 2019
Hermoso,"un gran bosque, hermoso y lleno de historia, que desgraciadamente no nos dio el tiempo para apreciarlo como se debe lo recomiendo totalmente",,5,Costa Rica,6 de enero de 2020,dic de 2019
Espectacular,"Necesitarás un día completo para recorrerlo y aún así no terminas de conocer todo lo que hay ahí, actividades para todas las edades, el Zoológico una maravilla que debes visitar si llevas niños seguro que les encantará, lo único malo son los sanitarios, debes hacer fila por lo menos 20 minutos ya que se saturan.",,5,,22 de noviembre de 2019,nov de 2019
Lugar lleno de historia,"Es un lugar muy bonito, lleno de historia, vistas bellas de la ciudad, recomendable que lo visiten. Tomarse fotos en los jardines  y balcones.",,4,,13 de noviembre de 2019,nov de 2019
Excelente para cualquier edad,"Precioso lugar para caminar,ver puestos de comida,juguetes,artesania mexicana.Es un panorama para todos los gustos y edades.Hay carrusel,zoologico,laguna,tirolesa,parques para sentarse o hacer picn8c.Hoy sabado habia concierto de guitarra,libre,en uno de sus parquecitos.Bueno para caminarbo ir en bici.Me encantó!",,5,"Viña del Mar, Chile",9 de noviembre de 2019,nov de 2019
Extenso,"Es un lugar bello, muy grande y necesitas todo un dia para recorrer las atracciones principales del bosque, aunque dudo que un dia sea suficiente para recorrerlo por completo.",,5,"Ciudad Obregón, México",29 de octubre de 2019,sept de 2019
Bosque,"Lugar grandisimo, varias entradas, bardeado, con muchas tiendas, cafeterías, puestos varios, con zoológico, lago, castillos, museo de historia y más atracciones, caminas mucho, área verde y boscosa, mucha vegetación, caminos largos señalamientos y caminos limpios, hay mucha vigilancia, personal atento.",,4,"Morelia, México",27 de octubre de 2019,oct de 2019
turismo,recorrer este parque por favor no dejen de ir y contemplar la belleza en cuanto a sus plantaciones y estructuras,,5,"Buenos Aires, Argentina",21 de octubre de 2019,oct de 2019
Mejor que nunca.,"Desde que abrieron museos como el Tamayo y de Arte Moderno, aunados al Castillo de Chapultepec, sus calles peatonales y el remozado lago junto a la casa de los cisnes y el zoológico, el bosque luce en todo su esplendor.",,5,"Ciudad de México, México",14 de octubre de 2019,may de 2019
Ideal para descansar!!,"El parque es un enorme pulmón verde, en el hay senderos para caminar, un lago donde se pueden alquilar botes. También hay muchos puestos de ventas de recuerdos, dulces, lugares para comer. Hay espacios con mesas y bancos ideales para sentarse a comer, tomar algo o simplemente contemplar.Dentro del bosque se encuentra el castillo de Chapultepec y museo de historia nacional.",,4,"General Pacheco, Buenos Aires, Argentina",9 de octubre de 2019,sept de 2019
Bosque de Chapultepec castillo de Chapultepec.,"El único castillo que se encuentra, en América latina, el castillo de Chapultepec. Que ha Sido casa del emperador maximiliano y Carlota, colegio militar, casa presidencial y ya hace tiempo un medio de la historia de México. En la cima del cerro del chapulín, en Chapultepec.",,5,"Ciudad de México, México",7 de octubre de 2019,sept de 2019
ardillerlis,me encanto lleno de ardillas por todos lados mas que en el central park y a parte esta buenísimo darle de comer a las ardillitas,,5,"Buenos Aires, Argentina",17 de septiembre de 2019,oct de 2018
Grande,"Tienes mucho que recorrer Encuentras un ambiente festivo y muy típico de México, puedes ir en botes por la laguna o simplemente recorrer el hermoso bosque conocer el palacio y sus alrededores hrmoso",,5,,13 de septiembre de 2019,sept de 2019
El mejor parque del Mundo,"El título de ""Mejor parque del Mundo"" se lo dieron recientemente; y vaya que es muy lindo (a pesar de que algunos lugares está invadido por vendedores que gritan mucho y algunas personas siguen tirando basura en el piso y no en los contenedores, porfa no hagas esto)Tiene el único castillo de América (reúne todas las características de un castillo) el cual es un museo hermoso. Tiene un jardín botánico, tiene 3 lagos, varios museos, pistas para andar en bici, tiene un pequeño vestigio prehispánico ",,4,,6 de septiembre de 2019,sept de 2019
